 10万なるほど。もう一つあのカメラは見てもいいですか？,"100,000 I see. Can I have another look at that camera?"
渡しました。,handed over.
渡しました。出来上がりました。,handed over. Done.
渡しましたこちらが商品になります。,This is the product that I handed over.
渡しましたこちらは紫となります。,The one I gave you will be purple.
渡しましたソニーのブラックとなります,It will be the Sony black that I gave you
渡しました太鼓のほうございましたので Nikon のブラックとなります。,"Thank you for the taiko I gave you, so it will be Nikon black."
渡良瀬何か探しですか？,Watarase Are you looking for something?
湿った音が静かなんですかこれは,Is this wet sound quiet?
満たされました。,fulfilled.
満たされました。何かお探しですか？,fulfilled. Looking for something?
溝口機能につきましては二つございまして撮影モード補正効果というものがございます補正効果はシーンに合わせて撮影することでキレイな写真が撮れます補正効果はそれであの写真に補正を加えるんですよねでそうで撮影モードを飲ま冷凍しましてはあの海とか取られたら花が海に適したえるーむとかそういうものをまあピントとかそういうのを自動的にカメラが合わせてくれるのではシャッター押すだけで失敗ない写真を撮ることができます 補正効果というのは、目を大きく見せたりとかを決めたり、肌を綺麗に見せたりといったそういった昨日だった。,"Regarding Mizoguchi's function, there are two types of shooting mode correction effects. Correction effects allow you to take beautiful pictures by shooting according to the scene. If you freeze the shooting mode, and if you capture the sea, the flowers will be suitable for the sea. Correction effects are things like making your eyes look bigger and making your skin look beautiful."
滅多に使わない。,rarely use.
滅多に使わないですかそうですね。簡単なもの方がいいですか。,It seems that you rarely use it. Would you like something simpler?
滝は結構風景撮るのとかにも向いてますかね。,I wonder if the waterfall is suitable for taking pictures of the scenery.
漱石コンパクトサイズで持ち運びも便利そうな感じですね。こちら色はこの黒以外にはどんな色があるんですか？,Soseki It's a compact size and it seems convenient to carry. What colors do you have other than this black?
潰れとかはちょっとあのそういう手ぶれ防止とかそういった昨日はちょっとないんですねはいあのそちらになってきます防止機能というよりはそうですねあの大変数値が高いと手ぶれが帽子して無礼しにくくなるんですねそういう意味ではソニーのカメラとかがあの装置が高いので今てくれとかしにくくなったりするけどね,"In terms of blurring, there isn't such a thing as anti-shake yesterday. It's difficult to get a camera right now because the equipment is expensive."
瀬戸こちらのフォトプリンターを利用して USB から写真を現像したいんですけれどもやり方が分からないので教えてもらっていいですか,"Seto I want to use this photo printer to develop photos from a USB, but I don't know how to do it."
瀬野西,Senonishi
火星願いします。,Mars please
灰と青色のどの色になさいますか。,"Which color would you prefer, gray or blue?"
灰色が白と黒とシルバーとなりますね。,"Gray becomes white, black and silver."
灰色は3色ありまして、白黒シルバーの3色です。,"There are 3 colors of gray, 3 colors of black and white and silver."
灰色は5種類ございますピンクレッドパープルとブラックシルバーです。,"There are 5 types of gray, pink red purple and black silver."
灰色は5種類となっておりましてシルバーしろごめんなさいシルバーパープルピンクブラックレッドの5色です,There are 5 types of gray.
灰色は5色ございますえっと黒とシルバーと赤とピンクと紫の5色ですね,"There are 5 colors of gray, um, 5 colors of black, silver, red, pink, and purple."
灰色は8シルバーブラックピンクパープルレッドの5色となっております,Gray is 5 colors of 8 silver black pink purple red
灰色は8レッドパープルピンクシルバーシルバーブラック,gray is 8 red purple pink silver silver black
灰色は8種類ありましてシルバーブラックピンクレッドパープルの5色,"There are 8 types of gray, 5 colors of silver black pink red purple"
炙楽でお願いします。,I'd like to have it broiled.
為替,money order
無くしにくいからね。,It's hard to lose.
無修正,Uncensored
無修正何かお探しですか？,Looking for something uncensored?
無料なってないよこちらの方は全て手動設定となりますのでご自身でピント合わせていただいたりとか全部あのしていただいたりとかしてちょっとあの撮影することを楽しんでいただ,"It's not free. Everything here is set manually, so you can adjust the focus yourself or do everything yourself, so you can enjoy shooting for a while."
無断であった方が宜しいかと思います今日撮影戻っていうのがありましてこれ自動機能にあるんですけれどもこれで夜景に合わせてもらったりその紅葉でしたりビーチ行かれたりとか雪景色などこの建物に合わせて切り取っていただくって洗濯もあるんですけどもまぁ映像があるほうが焼きにはものかなと思いま,"I think it would be better if I didn't ask for permission. There is an automatic function called ""returning the shooting today."" There is also washing that you cut out together, but I think it's better to have a picture for baking."
無理しないでよこちらは預かりしますそれでは少しお時間かかりますのでこちらにお名前とお電話番号だけはいご記入いただけますか,"Don't overdo it, I'll keep this for you."
無理しないでよこちらは預かりしますそれでは少しお時間かかりますのでこちらにお名前とお電話番号だけはいご記入いただけますか少し2時間ほどお時間を頂戴しますのではい出来上がりましたらお電話差し上げますのではいお都合のよい時に怒られてください,"Please don't overdo it. I'll take care of this. It will take a little time, so could you please fill in your name and phone number here? It will take about 2 hours. yes please get angry when it's convenient"
焦ら ISO とかはこれはあるんですか。,Is there such a thing as ISO?
焼酎は真ん中ぐらいでして先ほど一旦見ていただいて誰に金のほうでしたらまコンパクトサイズで6800円はいなっております,"Shochu is about the middle, and if you look at it earlier, it's a compact size and costs 6,800 yen."
照度を取りに伺いますのでありがとうございました。,Thank you very much for coming to pick up the illuminance.
熟女,mature woman
熱心を撮影の方はあのできますのであのシャッターの音がしませんので鳥とか取る時にあのよろしいかと思います。,"If you are enthusiastic about taking pictures, you can do that, so you don't hear the shutter sound, so I think it's good when you take birds."
熱湯にてありますがまず撮影モードっていうものがありましてこちらはモードを切り替えてもらうことであのゆり綺麗にその子に合った撮影ができるんですけれども歌えばビーチや雪山とかの夜景とかそのモードに寄って帰れるんですがそちらが18種類と後補正効果というものがあるんですけれどもこれは人肌のよく見せたり後小顔に見せたり目を大きく見せたりという女の補正をしてくれるのが12種類ございます,"There is a hot water bath, but first of all there is a shooting mode, and by having them switch the mode, you can take beautiful shots that suit the child, but if you sing, you can get closer to that mode, such as the night view of the beach or snowy mountains. There are 18 different types of post-correction effects, and 12 of them will correct your skin to make your skin look better, make your face look smaller, and make your eyes look bigger. There are types"
牧野もねこっちそこそこ使いやすい機能で、,"Makino also has a fairly easy-to-use function,"
物が良いと言ったそうですね20万円するんですけどそうですねはい今プロ仕様なってはい,"I heard you said that the product is good. It costs 200,000 yen."
物になりますはいどうぞ,it will be a thing yes go ahead
物足りなくなってくるかもしれないですね。,It may become unsatisfactory.
特にあの夜の風景を撮りたいんですけれども。,I especially want to take pictures of that night.
特にあの遊びで使うカメラなんで引き伸ばすことはあまりなくこの画面上でみたりは他の機器パソコン上で見るぐらいでそれを現像したりとかはあんまりないとは思うんですけども,"Especially since it's a camera that I use for fun, I don't really need to enlarge it, so I can only view it on this screen or on a computer, and I don't think I'll develop it much."
特にこれといったことはないんですけれど7があるのかなあと思ってちょっと通りがかりに寄ってみました,"I don't have anything in particular to say, but I wondered if there was a 7, so I stopped by while passing by."
特にこれといってないんですけど、何となく見に来ました。,"I didn't say anything in particular, but for some reason I came to see it."
特にそんなにこだわりもなくってたけど、,"I wasn't particularly particular about it, but"
特にないんですけれどもちょっと色々見させてもらってもいいですか,I don't have anything in particular
特になんかカメラ見に来ただけなんで、探しに来たってわけではないです。,"I just came to see the camera, so I didn't come looking for it."
特にはないですけれども、一時間があるので見に来させてもらいました。,"I don't have anything in particular, but I had an hour, so I came to see it."
特にはないんですけどまぁ値段とかって結構高いですかこれ,"I don't have anything in particular, but is the price quite high?"
特にカメラ買いに来たってわけではないんですけどこのフィルムをちょっと現像したいでこリフィルに入ってる写真を現像したいんですけどどうしたらいつか,"didn't come here to buy a camera, but I'd like to develop this film for a bit."
特に人物は無しでいいんですけども本当に風景だけが綺麗に撮れたらいいんですけれどもそれでも別にフラッシュ焚かずにという形ではい,"In particular, it would be fine without the people, but it would be nice if only the landscape could be taken beautifully, but even so, it was possible without using the flash."
特に何が欲しいわけではないんですけどちょっと見させて頂いていいですかはい,"I don't really want anything, but can I have a look? Yes"
特に夜の風景の写真を撮りたいと思ってるんですけれども。,I especially want to take pictures of night scenery.
特に大きい特徴ってありますか？,Are there any special features?
特に探してはいないんですけれどもちょっと色々見させてもらってもいいですか,"I'm not looking for anything in particular, but can I have a look around?"
特に探してるものはないんですけど、何見てるだけです。,"I'm not looking for anything in particular, I'm just looking."
特に決めてはいないんですけどもちょっと時間があるのでカメラなんか見てみようかなと思いまして,"I haven't decided in particular, but since I have a little time, I thought I'd take a look at the camera."
特に目的はないのでちょっとさん今そこに置いてるカメラをちょっと見させてください,don't have a particular purpose in mind
特徴としてまして、相性がとても良くて最大値が6400になっております。,"As a feature, compatibility is very good and the maximum value is 6400."
特殊効果になりまして背景をぼやかしたりとかあの水墨画のようにしたりとかそのポスターのようなタッチにしたりとかして少し画像を遊んでいただける機能が付いております,"There is a function that allows you to play with the image a little by making it a special effect, such as blurring the background, making it look like an ink painting, or making it look like a poster."
特茶のフィルムの現像したいんですけれどもよろしくお願いします,I would like to develop Tokucha's film. Thank you.
犬と赤とか目立たないですよはい,Dog and red are inconspicuous yes
犬保護センター,dog shelter center
狙いました。,I aimed.
狭山市,Sayama City
猫がいって言うと結構。,It's fine if the cat says so.
猫じゃ20万円なんだそうなんですよ。,"It seems that a cat costs 200,000 yen."
猫ちゃんの方が私の方がお見えになりまして、最大6400まで利用できます。,"The cat can see me, and you can use up to 6400."
猫ないで欲しいスキルね。,It's a skill I wish I didn't have a cat for.
猫にこんなんですけど、日本だからどうとかすみだからどうとかっていうのは特にないですか。,It's like this for cats.
猫は18種類の建物がついてまして楽しいに合わせて撮影選んでいただけるんですがこちらは9種類で少し種類が少ないんですがその他のカメラのその機能が良いので母の綺麗に撮影できますね,"The cat comes with 18 types of buildings, so you can choose to shoot according to your fun."
猫ネットで痩せる,lose weight with cat net
猫ボタン押すだけでいいってことですか？,Does that mean you can just press the cat button?
獄寺をお願いしたいんですけど。,I'd like to ask for Gokudera.
玄人向けと言ったはい。,"Yes, I said it's for geniuses."
玄人向けに渡りましたね。,"It's for geniuses, isn't it?"
玉川酒あまり聞いたことないしあまり見たことないんでちょっと面白いかなと思って紫で購入したいです,"I haven't heard much about Tamagawa sake, nor have I seen it much, so I thought it would be interesting and would like to purchase it in purple."
珍しいです。,Unusual.
珍しい色だなと思ったのであの赤でお願いします,"I thought it was a rare color, so please use that red."
現像ってどれぐらい時間かかりますか？,How long does developing take?
現像ですね。 誠にお手数ですがこちらにご住所電話番号とお名前の方にお寺で頂きますか,"It's development. I'm sorry to trouble you, but here is the address, phone number and name of the person at the temple."
現像ですね。 誠にお手数ですがこちらにご住所電話番号とお名前の方にお寺で頂きますかはいありがとうございます現場まで2時間ぐらいかかりますかどうなさいますか。,"It's development. I'm sorry to trouble you, but please give us your address, telephone number and name."
現像願いしたいんですけど。,I'd like to request a development.
現場ですねサービスカウンターにご案内いたしますこちらになります店長現場のお客様です,I will guide you to the service counter. This is the store manager.
現場には2時間ぐらいかかりますかお持ちになられますか,It will take about 2 hours to the site. Can you bring it?
現場に来たんですけどはいそうですか,"I came to the scene, but is that right?"
現存の連絡を受けてから箱をくくる漢字でいいですかねもう1回出ても分かりませんすいませんありがとうございますすいませんよろしくお願いします,I will wrap the box after receiving the existing message.Is it okay if I use kanji?
現物の写真を撮るカメラが欲しいんですけど。,I'd like a camera that takes pictures of the actual thing.
理由込みですね。,It has a reason.
甘出しましたにこのピンクとなります。,It will be this pink in sweetened.
用事があります。後で取りに来ることできますか,I have something to do. can i pick it up later
田代ください。,"Tashiro, please."
田代ではいはい。,Hello in Tashiro.
田舎ございます。,We are in the countryside.
申し上げません。私解像度の方がよく分からなくって足元は変わります少々お待ちできますかすいません1番レフカメラの解像度の説明お願いします。,"I'm sorry. I don't understand the resolution better, so I'm going to change my feet Can you wait a little longer?"
申し訳ありませんあの解像度昨日2の面に関しましては担当の者とかありますので少々お待ちいただけますか。,"I'm sorry, but I have someone in charge of that resolution yesterday, so could you please wait for a while?"
申し訳ありませんあの詳しい係の者と変わりますんで少々お待ちいただけますか,"I'm sorry, but I'm going to change to that detailed person, so could you please wait for a moment?"
申し訳ください改造と説明についてはあの別のものはさしていただきます少々お待ちしておりますか天井すいませんこちらのお客さんはの解像度についてあの説明していただいてもよろしいでしょうか。,"I'm sorry, but I'm sorry, I'm sorry, but could you please explain the resolution of this customer?"
申し訳ございません、昨日については詳しいものとかありますので少々お待ちいただけますか。店長すいません、自動機能について書かれているお客様がおられますお願いします。,"I'm sorry, but I have some details about yesterday, so could you wait for a moment? Store Manager Excuse me, there is a customer who wrote about the automatic function."
申し訳ございません、昨日について詳しいものに変わりますので少々お待ちいただけますか。 すいません人を撮るカメラを探しておられる方でミラーレスの自動機能について教えていただきたいとのことです,"I'm sorry, but I'll change to something more detailed about yesterday, so could you wait a moment? Excuse me, I'm looking for a camera that takes pictures of people, and I would like you to tell me about the automatic function of the mirrorless camera."
申し訳ございません、昨日の説明については詳しい者と変わりますので少々お待ちいただけますか。,"I'm sorry, but I'm going to change to someone more knowledgeable about yesterday's explanation, so could you wait for a moment?"
申し訳ございません、自動機能と思いの内容につきましては私は分かりかねますので、係りのものを別窓からあの説明をさせていただきます少々お待ちいただきます。店長すいませんキャノンのカメラの自動機能の説明をお願いします,"I'm sorry, but I can't understand the automatic function and the content of my thoughts, so I'll explain it from another window. Excuse me manager, please explain the automatic function of Canon's camera."
申し訳ございません、解像度につきまして詳しい係から説明させて頂きます少々お待ちくださいませ。うんちをしませんあのキャノンのカメラご覧になってるんですけど解像度についてお尋ねて,"I'm sorry, but please wait for a moment. I don't poop I'm looking at that Canon camera, but I have a question about the resolution."
申し訳ございません、詳しい係4で参りますので少々お待ちくださいませ。めちゃすいませんあの服とかよく取れるということであのソニーの解像度についてお尋ねです,"I'm sorry, but please wait for a while as I'll be in charge 4 in detail. I'm very sorry, but I'm asking about Sony's resolution because it's easy to remove clothes."
申し訳ございません。解像度につきましてはあの専門の係4で参ります少々お待ちくださいませ。,"I'm sorry. Regarding the resolution, please wait for a moment."
申し訳ございません。詳しいかかりあの4で参りますので少々お待ちくださいませ。店長すいませんソニーの解像度についてお尋ねなんですがプロのカメラマンということであのどちらも見た一眼レフも見たいということです,"I'm sorry. Please wait for a while as I will go into detail with 4. Manager: Excuse me, I'm asking about Sony's resolution."
申し訳ございませんかかりのものを選んで参りますので、少々お待ちいただけますか。店長すみませんえーと自動機能についてお聞きしてされているお客様がいますのでお願いします,"I'm sorry, but I'm going to choose the first one, so could you please wait for a moment? Excuse me, store manager. There is a customer who is asking about the automatic function."
申し訳ございませんこちらの機能については別のものが説明させて頂きますので少々お待ちできません,"I'm sorry, but I can't wait for a while because I will explain about this function in another article."
申し訳ございませんこちらの詳しい係からご案内させていただきますはい少々お待ちくださいませ船長すいませんあの2個のカメラの解像度についてお尋ねなんですが,"I'm sorry, but I'll let you know from the person in charge here. Yes, please wait a moment."
申し訳ございませんそちらに行ってそちらに関しましては詳しい係からのご案内になりますのでお待ちいただけますでしょうかいます店長すいません今日のんの一眼レフの性能撮影についてお尋ねなんですがお願いします,"I'm sorry, but I'll go over there and the person in charge will give you detailed information about that, so could you please wait?"
申し訳ございませんもう少し可能詳しい者と変わりますので少々お待ちいただけますか店長すみません8時の機能についてお聞きされたいされているお客様がおりますので対応お願い致します。,"I'm sorry, but could you please wait a little longer?"
申し訳ございませんズームの内容についてはちょっと私では分かりかねますので別のものから説明をさせていただきます少々お待ちください店長すいません広告光学ズームの説明の方をお願いします,"I'm sorry, but I don't really understand the content of the zoom, so I'll start with another explanation. Please wait a moment."
申し訳ません昨日についてちょっと分かりかねますのであのそうですねあのーあのこちらについてる機能について説明をさせていただきたいと思うんですけど詳しいモンストあの変わるさせて頂きますので少々お待ちいただけますか,"I'm sorry, but I'm a little confused about yesterday, so I'd like to explain the functions that are attached to this, but I'm going to change the details of the Monster Strike, so could you wait a little longer?"
男あの山とかあのそういう感じのスの試練のあの写真を撮ることが多いんですけれどはい,"Man, I often take pictures of mountains or trials of that sort of feeling, but yes."
男女会でしたらこのぐらいの解像度でも綺麗に撮ることができますがはいもうちょっとポスターのように大きく引き伸ばしたいなとか用途が違うのであればもう少し解像度が高い方をお勧めしますが,"If it's a men's and women's party, you can take beautiful pictures with this resolution, but if you want to enlarge it a little more like a poster, or if you want to use it for a different purpose, I recommend a slightly higher resolution."
男室内とかで全員が個集まったりしてこう写真撮ったりするのでも全然問題ないですかないんですか、自分景色とかじゃなくて全部つ取るにあたっては。,Is it not a problem at all for everyone to get together in the men's room and take pictures like this?
町田からなられますか？,Are you from Machida?
町田からになられますか？,Are you coming from Machida?
町田からになられますか？気立て煮立て見てない試してみてください。,Are you coming from Machida? Try not to look simmering.
町田から離れますか？,Are you leaving Machida?
町田から離れますか？デジタル一眼レフになりますね。,Are you leaving Machida? It's going to be a digital SLR.
町田はい。,Machida Yes.
町田土産,Machida souvenir
町田市とキヤノンのデジタル一眼レフカメラとなりますね。,It will be a digital SLR camera from Machida City and Canon.
町田汁場ございましたのではい,Thank you for coming to Machida Soup
画像,image
画像が出てきますのでよろしかったら印刷ボタンお願い致します。,"The image will appear, so if you like it, please press the print button."
画像が荒かったりするんですかそこまで,Is the image rough?
画像の綺麗さとかはどれぐらいなんですか？,How good is the image quality?
画像の解像度が20.1メガピクセルありますので洗いことはございません。,"The image resolution is 20.1 megapixels, so there is no need to wash it."
画像重いかと思うんですけどあのこちらはレンズなしで950 G になりますのではい,"I think the image is heavy, but this one will be 950 G without a lens, so yes"
画質の良さ、解像度はどんな感じなんですかね。,What is the image quality and resolution like?
画面上にあの穴の写真が出て参りますのでよろしかったら印刷ボタンお願い致します,"A picture of that hole will appear on the screen, so if you don't mind, please press the print button."
画面上にお客様の写真が出て参りますのでこちらの写真でよろしければこのまま印刷ボタンお願い致します,"The customer's photo will appear on the screen, so if you are happy with this photo, please press the print button."
画面上にお客様の写真が出て参りますのでこちらの写真でよろしければこのまま印刷ボタンお願い致します家内です。起きましたこれから印刷はいあの始まりますが少しお時間頂戴しますのでよろしかったら店内をご覧になってお待ちください,"The customer's photo will appear on the screen, so if you are okay with this photo, please press the print button. I'm awake. Printing will start now, but it will take some time."
画面上に写真が写って参りますのでよろしければ印刷ボタンお願い致します,"The photo will appear on the screen, so if you don't mind, please press the print button."
画面上に写真が出て参りますのでよろしかったらこちらの印刷ボタンお願い致します撮影まで少しお時間頂戴しますのでよかったら店内ご覧ください,"The photo will appear on the screen, so if you like it, please click the print button."
画面上に写真が出て参りますのでよろしかったら印刷ボタンお願い致します,"The photo will appear on the screen, so please press the print button if you like it."
画面変わられましたら印刷ボタンを押していただいても大丈夫ですか？印刷が始まりますので、印刷まで時間がかかりますので、店内の方をご覧になってお待ちいただけますでしょうか。,"Is it okay if I press the print button when the screen changes? The printing will start, so it will take some time to print, so could you please wait and see the people in the store?"
画面変わりますので終わりましたら枚数を選んでいただいて印刷ボタンをお願いしますもう少々お時間頂戴しますので店内でお待ちください,"The screen will change, so please select the number of copies and press the print button when you are done. It will take a little longer, so please wait in the store"
畑中ってのがなんか色も薄いのかなもう1回ちょっと見てもいいですか,I wonder if Hatanaka's color is somewhat pale.
畑中ってのがなんか色も薄いのかなもう1回ちょっと見てもいいですか光学ズームとかも付いてたら便利ですか？,I wonder if Hatanaka's color is somewhat pale. Can I take another look? Wouldn't it be convenient if it had an optical zoom?
畑町とあきらが紹介させていただきますね。,Hatamachi and Akira will introduce you.
番号がの携帯ですね。今携帯で。,It's a cell phone with a number. now on mobile.
異色の実の黒い,Black of a different color fruit
異論の方は黒だけですか？,Is black the only one who disagrees?
畳一眼レフのございます。こちらになりますキャノンの EOS 5 d mark iii になっております。もうあのちょっと重さがだいぶましたと思うんですけども、本体のみで950 G ございます。,"There is a tatami single-lens reflex camera. This is Canon's EOS 5d mark iii. I think it's already a little heavier, but the main unit alone weighs 950 G."
疲れました ISO についても教えてください。,I'm tired Please tell me about ISO.
疲れました。,I'm tired.
疲れました。このカメラは自動機能とかはついていますか？,I'm tired. Does this camera have an automatic function?
疲れました。ちょっとまだ悩むので今日はやめとこうと思います。,"I'm tired. I'm still a little worried, so I'm going to stop today."
疲れました。やっぱりさっきさっきのカメラにしてもいいですか？,"I'm tired. After all, can I use the camera I used a while ago?"
疲れました。やっぱりさっきのカメラにしようと思いますお願いします,"I'm tired. I'm thinking of going back to the camera I used before, please."
疲れました。カメラの解像度はどれくらいですか？,I'm tired. What is the resolution of your camera?
疲れました。価格はおいくらですか？,I'm tired. What is the price?
疲れました。光学ズームについても教えてください。,I'm tired. Please tell us about the optical zoom.
疲れました。自動機能についても教えてください。,I'm tired. Also tell me about the automatic function.
疲れました。解像度はどれぐらいですか,I'm tired. what is the resolution
疲れましたいろは何作ありますか？,I'm tired How many Iroha works do you have?
疲れましたこのカメラの垢を一つお願いします,"I'm tired, please give me one flaw of this camera"
疲れました他に風景を撮るのに適したカメラはありますか？,I'm tired.Is there another camera suitable for taking landscapes?
疲れるねお値段に差がね,I'm tired
痩せませこんにちは,hello don't lose weight
痩せません、早く使い方説明させていただきますねなんかちゃんの態度の穴に USB を挿してください。,"I'm not going to lose weight, I'll explain how to use it as soon as possible."
痩せません。,I can't lose weight.
痩せません。はいこちらの解像度としましては24メガピクセルとなっておりますのでたいへん鮮明なものが出来上がりますね,"I can't lose weight. Yes, the resolution here is 24 megapixels, so it will be very clear."
痩せません。始めた扱いですかね。,I can't lose weight. I wonder if it's just started.
痩せませんえ、何かお探しですか？,I can't lose weight. Are you looking for something?
痩せませんこちらの解像度は20.1メガピクセルとなっておりますですので、認知症で撮影されるには十分あの高い数値となっております。,"The resolution of this image is 20.1 megapixels, which is high enough for people with dementia to be photographed."
痩せません早く帰ろうとなんですけれどもこちらはの蜜って県の密度の表すものになりましてこちらは弟にとって一番良い状態で24メガピクセルございます後の自動機能というのものがありましてあのピーチとか雪景色などをあの撮影できる撮影モードっていうのが9種類ございます何の風景撮る時にもこちらの方あの便利になっております,"want to go home early, but this honey is the density of the prefecture, and this is the best condition for my brother. There are 9 types of shooting modes that allow you to shoot things like snowy landscapes."
痩せませ自動機能につきましてはこちらは8撮影モードといった機能がございます8撮影モードというのは8シーンに合わせて撮影モードを設定することでそれに合わせて綺麗にカメラが自動的に設定してくれて撮影するといてそれでそれでそれで綺麗な写真が撮るということができる機能となっています5時の撮影モードを全部で18種類ございます,"As for the automatic slimming function, here is a function called 8 shooting modes. 8 shooting modes means that you can set the shooting mode according to the 8 scenes, and the camera will automatically set it to take beautiful pictures. It is a function that allows you to take beautiful pictures with it. There are 18 types of shooting modes at 5 o'clock in total."
発見のですね歯のサービスカウンターへご案内いたしますお客様です,We will guide you to the dental service counter.
発送しましたこちらご案内させて頂きたいんですけどSony Alpha A 6点取りましてあの一眼ミラーレス一眼カメラになっておりません,"It has been shipped. I would like to inform you about it, but it is not a single-lens mirrorless single-lens camera because I got 6 Sony Alpha A."
発送の3色だったら別に黒でもとじゃ。あと8日前に言っと価格聞いてもいいですか？,"If it's 3 colors for shipping, it should be black separately. May I ask the price 8 days before?"
白 USB になります。,It becomes white USB.
白い前と後ろは在庫がありますかはい。,Do you have the white front and back in stock? Yes.
白おしゃれだなと思うんで白にしますはい,"I think white is fashionable, so I choose white."
白があるんでしたっけ。田代でお願いします。,"There's white, right? Tashiro, please."
白ちょっと上がりません20万円になったります。,"WhiteIt won't go up a little, it will be 200,000 yen."
白って変わってますね。,White is different.
白とシルバー2ですね。,It's white and silver 2.
白とシルバーちなみにお値段はおいくらになるんでしょうか。,"White and silver By the way, how much will the price be?"
白とシルバーと黒の3色ご用意しております。,"Available in 3 colors: white, silver and black."
白とシルバー白,white and silver white
白と黒とシルバー,"white, black and silver"
白と黒とシルバーお値段どれくらいしますか？,"How much does white, black and silver cost?"
白と黒とシルバーしょかなすいませんあのーじゃあこれのシルバー,"I'm sorry, white, black, and silver."
白と黒とシルバーです。,"It's white, black and silver."
白と黒とシルバーですね。,"It's white, black and silver."
白と黒とシルバーではい。,Yes in white and black and silver.
白と黒とシルバーなるほどこのカメラの白色をもらってもいいですか,White and black and silver I see. Can I have the white color of this camera?
白と黒とシルバーはこのカメラのシルバー頂いていいですか。,"Can I have the silver of this camera for white, black and silver?"
白の SONY のカメラにはピクチャーエフェクト機能というものが付いてましてこちらの方は13種類ございます例えばぼやかした背景をぼやかしたりとか水墨画のようにしたりとかポスターのようなあのちょっと彼は変わったら加工の背景に13種類選んで頂いて撮影することができますね,"The white Sony camera has a picture effect function, and this one has 13 types. You can choose 13 types of backgrounds and take pictures."
白のカメラの自動機能としまして、撮影もずっと補正効果というものがございます入って撮影モードの方なんですが18種類ございまして、海やゆきや夜景などそれぞれのシーンに合わせたものを選んでいただくと綺麗に撮影できる機能がついてますね後補正効果としまして小顔に見せたりとか肌を小さくあの綺麗にしたりとか目を大きくしたりとかいうあのちょっと効果がついてますので、大変女性の方に喜んでいただける効果になります。,"As for the automatic function of the white camera, there is a correction effect during shooting, and there are 18 types of shooting modes. It has a function that allows you to shoot beautifully.It has a post-correction effect, such as making your face look smaller, making your skin smaller and more beautiful, and enlarging your eyes. will be"
白のカメラの解像度では説明させて頂きます白の解像度は20.1メガピクセルであの日常を使われるにはあの問題ない数値となっております。,"The resolution of the white camera is 20.1 megapixels, which is not a problem for everyday use."
白の方がおすすめかなと思いますね。,I think white would be better.
白は彼方に比べて少しお高いんですが55000円になりますねそうですね,"White is a little more expensive than Kanata, but it's 55,000 yen."
白は爽やかでいいと思いますのでお待ちください。,"I think white is refreshing, so please wait."
白よりはいい感じですね。,It looks better than white.
白シルバー、黒の3色ご用意しております。,Available in 3 colors: white silver and black.
白シルバー運動会をやるそうですね。価格の本ってどうな,I hear you're going to have a white silver athletic meet. what about the price book
白バイあるんですね。,There is a white motorcycle.
白ミラーレス一眼カメラになったります。,It becomes a white mirrorless single-lens camera.
白レンズなしで本体のみ950 G になっております。,Only the body is 950 G without the white lens.
白一眼レフカメラとなってましてそうですね最近最近あのねあの高い女性の方は買って行かれたとかそんながあってそうなんですよねでもそこは普通に使ってはります田舎趣味っぽい人でもねあの一眼レフカメラ買ったりされてますね,"It's become a white single-lens reflex camera, isn't it? Lately, it seems like that expensive woman has been buying one, but that's what she's using as a matter of course. You are buying a camera"
白一眼レフカメラになったります。,It's going to be a white single-lens reflex camera.
白点からすみません。 これ反対ですか？,Sorry for the white spots. Are you against this?
白珍しいですね。,White is rare.
白米20マネー,white rice 20 money
白米20マネーもう何十年も使い続けてるんですずっとカメラを持った時からもう4台目です,White rice 20 money I've been using it for decades.
白翁とかは一切なく自分で設定できる漢字,Kanji that can be set by yourself without any white
白色の方紫ピンク黒シルバー赤の5種類ご用意しております,"There are 5 types available: white, purple, pink, black, silver, and red."
白色は8他には黒と赤ピンク紫,White is 8 others are black and red pink purple
白色固形物を流して。,Shedding white solids.
白酒様出来上がりました。こちら出来上がりましたので USB を忘れずにお持ち帰りください。,Shirozake is ready. Don't forget to take the USB with you.
白雲20万円となってます。,"Shirakumo is 200,000 yen."
白露とかかっこいいかもな。,Shiratsuyu might be cool.
百三万待たせしましたが、出来上がりましたのでお受け取りいただいてあと最後に USB の方忘れないよ願いいたします。,"I made you wait 130,000, but it's completed, so please receive it and don't forget the USB at the end."
百人一首の解像度が低い物ってなるとどれぐらい,How low is the resolution of Hyakunin Isshu?
百均の2倍ぐらいですかね。,It's about twice as high as 100 yen.
目がだいぶ変わってきますね。,Your eyes will change.
目で見たものが連続という感じですかね。,Do you feel that what you see is a continuum?
目となりました。,became the eyes.
目を大きくすることもできるんですか。,Can you make your eyes bigger?
目覚まし,alarm clock
目覚ましハイチュウのカメラの撮影モードなんですが18種類付いておりまして雪山などビーチや夜景などそれぞれのシーンに合わせたものをご選択いただけますとあのそれぞれに合った綺麗なものが査定できるものとなっております,"There are 18 types of shooting modes for the alarm Hi-Chew camera, and if you can select the one that suits each scene, such as snowy mountains, beaches, night views, etc., you can assess the beautiful one that suits each. I'm here"
直人の写真を撮影できるカメラを探してるんですけども。,I'm looking for a camera that can take pictures of Naoto.
直接スマホに入ろうてのはできないですか？,Is it not possible to directly enter the smartphone?
